business_id,city,state,categories,high_category_consumption,low_category_volume,high_city_state_income,high_star_business,high_review_count
0x808fc7025f167e9f:0x5ea05216123fca1f,Fremont,California,Cleaning Services,False,False,True,False,False
0x808fc61c4bc455f1:0x672b347afca6101a,Fremont,California,Appliance Repair & Installation,False,False,True,False,True
0x80944237c3b58167:0x1e1b8211e5afebe3,Fresno,California,Handyman or Other,False,False,False,False,False
0x809459267d68bc65:0x5ba6aeda946f60f2,Fresno,California,Handyman or Other,False,False,False,False,False
0x80945eaca3d25b47:0x48a4a48f26cbffd1,Fresno,California,Handyman or Other,False,False,False,False,True
0x80945eb7bc8f1475:0xedc94807ea4bf3d7,Fresno,California,Handyman or Other,False,False,False,False,False
0x809460a296bd0a9b:0xcad0e200c8e70a2e,Fresno,California,Handyman or Other,False,False,False,False,False
0x80946780eb52e271:0xde4ec1015c3dff47,Fresno,California,Handyman or Other,False,False,False,False,False
0x809467fff1e98157:0x22dbbe80edbc8b58,Fresno,California,Handyman or Other,False,False,False,False,False
0x809468ea7d42f235:0x5f5f9a2996d90b81,Fresno,California,Handyman or Other,False,False,False,False,False
0x80946f74dcde2c95:0xe2eff5bdf5adcbf5,Fresno,California,Handyman or Other,False,False,False,False,False
0x80945b5b16a384cd:0xb196c0df80e46f70,Fresno,California,Cleaning Services,False,False,False,False,True
0x80945c80dde16415:0xb71d9783280908bd,Fresno,California,Cleaning Services,False,False,False,False,False
0x80945df99a22f973:0x35afa1be9f2eee31,Fresno,California,Cleaning Services,False,False,False,False,False
0x80945eb7c7858481:0x8cfbcf31b1394f38,Fresno,California,Cleaning Services,False,False,False,False,False
0x80945ec2a946fc63:0xbca51dc1f956747a,Fresno,California,Cleaning Services,False,False,False,False,False
0x809466bec80fd8fd:0xe76dc4f49a791f1a,Fresno,California,Cleaning Services,False,False,False,False,True
0x809467583cbf8c23:0xc66e9e16b6f3e3a3,Fresno,California,Cleaning Services,False,False,False,False,False
0x809468000c411093:0x36044ebcf3802f13,Fresno,California,Cleaning Services,False,False,False,False,False
0x8094681a1f9294eb:0x7b0680b8f972c7f0,Fresno,California,Cleaning Services,False,False,False,False,False
0x8094f869903ea647:0xa39dbf5ef057344c,Fresno,California,Cleaning Services,False,False,False,False,False
0x80945e153ff85e27:0x4707d658ba0e5a97,Fresno,California,Landscape & Garden Services,False,False,False,False,False
0x8094678977c94681:0x451b54449712ea0f,Fresno,California,Landscape & Garden Services,False,False,False,False,False
0x80945956b9d33ee1:0x4ff9baa570e105ea,Fresno,California,Exterior Remodeling or Construction,False,False,False,False,False
0x8094688340a2da49:0x1c0ea18a6696f3b8,Fresno,California,Exterior Remodeling or Construction,False,False,False,False,False
0x80945d9e7305bfab:0x5441be9df0bbe4f1,Fresno,California,Appliance Repair & Installation,False,False,False,False,False
0x80945e41f7234d3b:0xde933963bb90bf06,Fresno,California,Appliance Repair & Installation,False,False,False,False,False
0x80945e470095121d:0xdb5beaf34d543739,Fresno,California,Appliance Repair & Installation,False,False,False,False,False
0x80945c0a9b469c9d:0xb9411160081540ea,Fresno,California,Interior Remodeling,False,False,False,False,False
0x8094661959237ea9:0xce8bea18603443af,Fresno,California,Interior Remodeling,False,False,False,False,False
0x80946812a0286607:0xe082a0d55c627dc6,Fresno,California,Interior Remodeling,False,False,False,False,False
0x80946f4cb3fb8151:0xf68ef8c38f39fa93,Fresno,California,Interior Remodeling,False,False,False,False,False
0x80945952ac878937:0x1be87dc182b79808,Fresno,California,HVAC & Air Quality,False,False,False,False,False
0x80945fcef6a02601:0xaa72296f8868c1de,Fresno,California,HVAC & Air Quality,False,False,False,False,False
0x80946f034efae807:0xf2d05373001ad59c,Fresno,California,HVAC & Air Quality,False,False,False,False,False
0x80dd2a4a5d1bf163:0xcdcc6ae75334bfc2,Fullerton,California,HVAC & Air Quality,False,False,True,False,False
0x80dcd60b96901767:0x1693ce4ba7fa34ae,Fullerton,California,Appliance Repair & Installation,False,False,True,False,False
0x80dcd5bf540c62f5:0xe6805a21fe19d877,Fullerton,California,Exterior Remodeling or Construction,True,False,True,True,False
0x80dd2bcd4da93465:0xf8794bd36b376a9a,Fullerton,California,Exterior Remodeling or Construction,True,False,True,True,True
0x80dd2a4984c7742f:0x795fab1329a99824,Fullerton,California,Plumbing Services,False,False,True,True,True
0x80c2ca999d54a635:0xa13a09b247a69433,Gardena,California,Cleaning Services,False,False,False,True,False
0x80c2b5821ad92bb1:0xdaaca41fe7689887,Gardena,California,Appliance Repair & Installation,False,False,False,False,False
0x8091e374dc16fa6d:0x634ac4afcb958d00,Gilroy,California,Appliance Repair & Installation,False,False,True,False,False
0x8091e1ab0df67ddb:0x95f780318ea6fd21,Gilroy,California,Handyman or Other,False,False,True,False,False
0x80c2c042d8860d23:0x4a7d0730172df33c,Glendale,California,HVAC & Air Quality,False,False,False,False,False
0x80c2c106ef30062b:0xd4dbbbeaf1cdbe36,Glendale,California,Cleaning Services,False,False,False,False,False
0x80c2c0df536e4f13:0x5ed6c5c2613f2c8f,Glendale,California,Appliance Repair & Installation,False,False,False,False,False
0x80c32639cea8b03d:0xd63704c92b0b6446,Glendora,California,Exterior Remodeling or Construction,False,False,True,True,False
0x80c328bee66f9c17:0x3721722bb4ae7126,Glendora,California,HVAC & Air Quality,False,False,True,False,False
0x80c32618d74188c1:0x8a95d48eae4639ee,Glendora,California,Cleaning Services,False,False,True,False,False
0x80c3262fbf5527b9:0x32d7d55270ead8d2,Glendora,California,Cleaning Services,False,False,True,False,False
0x80e940791152365d:0xdc2140e6065ebb50,Goleta,California,Cleaning Services,False,True,False,False,False
0x80e9407ebedc668d:0x16c274ff00b23988,Goleta,California,Cleaning Services,False,True,False,False,False
0x808421e069d133ad:0x750e530988c5698b,Guerneville,California,Exterior Remodeling or Construction,False,False,False,True,False
0x8094c363cc8d1759:0x40c5e168061b1964,Hanford,California,Cleaning Services,False,False,False,False,False
0x8094c37c95d4cef1:0xbccc7f907f126bf3,Hanford,California,Cleaning Services,False,False,False,False,False
0x8094c3802ea6b53f:0x1881bf508d76a528,Hanford,California,Cleaning Services,False,False,False,False,False
0x8094c3838149717f:0x4d7a0c0746b0e701,Hanford,California,Interior Remodeling,False,False,False,True,False
0x8094c36e75901a43:0x9eaec3277907be9f,Hanford,California,Appliance Repair & Installation,False,False,False,False,False
0x8094c37f783a6499:0xaa737450acc4e346,Hanford,California,Appliance Repair & Installation,False,False,False,False,False
0x8094c3934932fb31:0xccf3bcfce9272bdd,Hanford,California,Appliance Repair & Installation,False,False,False,False,False
0x80c2b8c2612980fd:0xe8c73bd6b5202de2,Hawthorne,California,Handyman or Other,False,False,False,True,False
0x80c2b43a39d88ead:0x69ddaa4c56b03f60,Hawthorne,California,Cleaning Services,True,True,False,False,True
0x80c2b43a39d88ead:0xd4c52f5cc6eb5712,Hawthorne,California,Cleaning Services,True,True,False,False,True
0x808f9159f0214c25:0xa11497c4217d78ff,Hayward,California,Cleaning Services,False,False,False,False,False
0x808f9eca13fa7a4f:0x46e819223aabd68e,Hayward,California,Plumbing Services,False,False,False,True,True
0x80db65fce463390d:0x2a2a04af3241182c,Hemet,California,HVAC & Air Quality,False,False,False,False,True
0x80db6ee313052121:0x2be99b06c1ef60f9,Hemet,California,Exterior Remodeling or Construction,False,False,False,True,False
0x80db68b2fa7a8931:0xb4a625f24e5e2159,Hemet,California,Plumbing Services,False,False,False,False,True
0x80db63ff80d0a7ef:0x8a6c5d002713728e,Hemet,California,Handyman or Other,False,False,False,False,False
0x80db6f659c43c993:0x1bb6a4658d2191cc,Hemet,California,Handyman or Other,False,False,False,False,False
0x80db68b6ad10c05d:0x95a8ec14b0429a02,Hemet,California,Roofing & Insulation,False,False,False,False,False
0x80c3673058464ceb:0x535232c1e9fc8efb,Hesperia,California,Appliance Repair & Installation,False,False,False,False,False
0x80c367633ee4dd9f:0x4640ffa0034b0186,Hesperia,California,Appliance Repair & Installation,False,False,False,False,True
0x80c35d87fc4fd795:0x928b3d024085a3f4,Hesperia,California,HVAC & Air Quality,False,False,False,True,True
0x80c3676d42f40d89:0xa0899fb52781fb0f,Hesperia,California,Cleaning Services,False,False,False,False,False
0x80c3686b27124821:0xbd44bbaa93442724,Hesperia,California,Exterior Remodeling or Construction,True,False,False,False,True
0x80c35d198c8adbff:0x60afd00a6b520172,Hesperia,California,Interior Remodeling,False,False,False,True,False
0x80c366e0f0fc598b:0x215efbfe6acc39bc,Hesperia,California,Handyman or Other,False,False,False,False,False
0x80dcacb5a2a58f55:0xaf9a544e783c5ac7,Highland,California,Cleaning Services,False,False,False,True,False
0x8091f64d3324703b:0xdcdeaf1f7f1b4aff,Hollister,California,HVAC & Air Quality,False,False,True,False,False
0x80d75e074f34d37d:0x3764a898af0a8ee3,Imperial,California,Handyman or Other,False,False,True,True,False
0x80daf9d90564d665:0xade1cf31e2f52191,Indio,California,HVAC & Air Quality,False,False,False,False,False
0x80daf7a383c5b7b3:0x247747ffc975100b,Indio,California,Handyman or Other,False,False,False,False,False
0x80c2b717e87f0041:0x4821a427efc9c60,Inglewood,California,Exterior Remodeling or Construction,False,False,False,True,True
0x80c2b6c1ff81699d:0x97ded2d12b09d4bb,Inglewood,California,Cleaning Services,False,False,False,False,False
0x809a8767de98dd9f:0xd4b7a005d3ff6537,Ione,California,Handyman or Other,False,False,False,True,False
0x80dcdda133e8c921:0x61da81bc26ace9af,Irvine,California,Interior Remodeling,False,False,False,False,True
0x80dce86ff4f893e5:0x7efd6c20a387a38,Irvine,California,Interior Remodeling,False,False,False,False,False
0x80dcdcd5c43534d3:0xc2cf01107221427a,Irvine,California,Appliance Repair & Installation,False,False,False,False,False
0x80dcdea0531f7ce1:0x2cfcf4769b730c7f,Irvine,California,Appliance Repair & Installation,False,False,False,False,False
0x80dcdeeac8f08a2b:0x301edd39dcc70205,Irvine,California,Cleaning Services,False,False,False,False,False
0x80dce7e3ef8fc5c9:0x62dba5dda5bb214e,Irvine,California,Cleaning Services,False,False,False,False,False
0x80dcde3d362039e5:0x3b3581e5c1cd1d01,Irvine,California,Landscape & Garden Services,False,False,False,True,False
0x80dcc2972dccc157:0x2899e8932bc38db2,Irvine,California,Handyman or Other,False,False,False,False,False
0x80dcdc40f37fc77f:0x5dd65e527e32ab03,Irvine,California,Handyman or Other,False,False,False,False,False
0x8094e42c175feddf:0x11cbc68ae2c3ba49,Kingsburg,California,Cleaning Services,False,True,True,False,False
0x80d951c6267cfb05:0x8b690d1d7eca5ac7,Lakeside,California,HVAC & Air Quality,False,False,True,False,False
0x80dbe27945c20a2d:0x1471de1a9bf82600,Lakeside,California,Interior Remodeling,False,False,True,False,False
0x80dbe266c5338d07:0xae7541e8fe16f26,Lakeside,California,Cleaning Services,True,False,True,True,True
0x80dd3252ac462d31:0xcb8a3d867b5324b7,Lakewood,California,Cleaning Services,True,True,True,False,False
0x80dd32ee6165f44d:0x979cb5acd20ac334,Lakewood,California,Cleaning Services,True,True,True,False,True
0x80dd328aa6dafe2d:0xd854a19ea96e592,Lakewood,California,Appliance Repair & Installation,False,False,True,False,False
0x80c25a668ea162ad:0x105881a800bf4b56,Lancaster,California,Landscape & Garden Services,False,False,False,False,False
0x80c25b63bc298815:0x61b22a365d1df9aa,Lancaster,California,Landscape & Garden Services,False,False,False,False,False
0x80c25ac0817fb5ff:0x96f0799f863affa5,Lancaster,California,Cleaning Services,False,False,False,False,True
0x80c25be19ef22dc7:0xcb720aac66b4957d,Lancaster,California,Cleaning Services,False,False,False,False,False
0x80c25b487da82cdd:0xed1a8fad4661f4a8,Lancaster,California,Plumbing Services,False,False,False,True,True
0x80c25a9462be1f89:0xd640122e0ede4f6e,Lancaster,California,Interior Remodeling,False,False,False,False,False
0x80c25c74b556bed3:0xb3c148586041d5d6,Lancaster,California,Interior Remodeling,False,False,False,False,True
0x80c251aa5c544615:0xb39c5f6077ceb2ba,Lancaster,California,Handyman or Other,False,False,False,False,False
0x80c25aca71122b9d:0x99a1ffa058e5ff91,Lancaster,California,Handyman or Other,False,False,False,False,True
0x80c25afb5ac7eb3b:0xb77c0f6e2484b4fc,Lancaster,California,Handyman or Other,False,False,False,False,False
0x80c26c192b50d0c3:0xcdb8308312b88d89,Lancaster,California,Handyman or Other,False,False,False,False,False
0x80c25a9318cbc5e3:0x46e9a6324d7ffa6b,Lancaster,California,Exterior Remodeling or Construction,False,False,False,False,True
0x80c25b7349b0f2b9:0xa20f4ddac77db3a9,Lancaster,California,Exterior Remodeling or Construction,False,False,False,False,True
0x80c2500b69e55555:0x3105c46d7bb8f695,Lancaster,California,Appliance Repair & Installation,False,False,False,False,False
0x80c25c43278f8a09:0x35902db43b6c1dc3,Lancaster,California,Appliance Repair & Installation,False,False,False,False,False
0x80c2b5ccf0f806fb:0xe435980b4a26d786,Lawndale,California,Landscape & Garden Services,False,False,False,True,False
0x80c2b4f8a6ee601d:0x212b4d1627be5d01,Lawndale,California,Cleaning Services,False,False,False,False,False
0x80c2b451602745f9:0x10c6484228cb1aeb,Lawndale,California,Handyman or Other,True,True,False,False,True
0x80c2b4f8d2ac72ab:0xbf9492ba00b8246a,Lawndale,California,Handyman or Other,True,True,False,False,False
0x8094c78cf7e35057:0x421be48f0a5402c4,Lemoore,California,HVAC & Air Quality,True,False,False,True,True
0x8094c0a1a55daabf:0x687c8194d4ebeaa,Lemoore,California,Exterior Remodeling or Construction,False,False,False,False,False
0x809b1605ecf4e389:0x9dc8c305ab2325b2,Lincoln,California,Plumbing Services,False,False,False,False,False
0x809b23d1d6490f79:0xd76794bf1f40cf66,Lincoln,California,Handyman or Other,False,False,False,False,False
0x808fe794236d33b5:0x9c8d7f7486dea088,Livermore,California,Cleaning Services,False,False,True,True,False
0x808fe7b2701dfd9d:0x76a5f167a116ceb2,Livermore,California,Cleaning Services,False,False,True,True,True
0x808fe0be2167e5bf:0x59cb3b1b03853804,Livermore,California,Interior Remodeling,False,False,True,False,False
0x808fe0cae19d926f:0xc2d5fa3a02a20cf2,Livermore,California,Handyman or Other,True,True,True,False,False
0x808fe1b9ff853ccb:0xc6cd1ab6ac2d59de,Livermore,California,Handyman or Other,True,True,True,False,False
0x808fe9a804b9e48b:0x3aff14601977be7,Livermore,California,Handyman or Other,True,True,True,False,True
0x808fe7127bd59383:0x88945f47c0f30646,Livermore,California,HVAC & Air Quality,False,False,True,True,False
0x808fed998782592b:0x13cbb371ad4ee505,Livermore,California,Plumbing Services,False,False,True,False,False
0x8090755576797dff:0xb1ede22a31ac4fbb,Lodi,California,Cleaning Services,False,False,False,False,False
0x809a9f8d724eb0d3:0x2693adf67367b7f8,Lodi,California,Interior Remodeling,False,False,False,False,False
0x80dd4a6f61e62bcb:0xca05cd45cba810d8,Lomita,California,Interior Remodeling,False,False,False,True,False
0x80ec19054d8c1a45:0xc68abe0dcf0130c7,Lompoc,California,Handyman or Other,False,True,False,False,False
0x80ec1e94ee5ec9d7:0x2ea685bf6795d9a9,Lompoc,California,Handyman or Other,False,True,False,False,False
0x80ec1eca846292a3:0x1908f1a9acb62373,Lompoc,California,Handyman or Other,False,True,False,False,False
0x80ec1ecea11213bb:0x47facf960065cf57,Lompoc,California,Cleaning Services,False,False,False,True,False
0x80940b9cde2db45b:0x8b83415425d87b56,Madera,California,Handyman or Other,False,True,False,False,False
0x80940c796394498b:0x1f9e88784f9c13fb,Madera,California,Handyman or Other,False,True,False,False,False
0x80946a044eaaf6af:0x73570217816e285f,Madera,California,Handyman or Other,False,True,False,False,False
0x80946a08c55d8fdb:0xada7fd6abb93ecc4,Madera,California,Handyman or Other,False,True,False,False,False
0x809473297eea0ad3:0xb5ecad4ed5aa7148,Madera,California,Handyman or Other,False,True,False,False,False
0x8090414835d79633:0xebd8a1822e61ea8a,Manteca,California,Exterior Remodeling or Construction,True,False,False,False,True
0x8090407bf95449a7:0xa454c65fe5a940c9,Manteca,California,Handyman or Other,False,False,False,False,False
0x8090408da5f46063:0xf0502d85f7186417,Manteca,California,Handyman or Other,False,False,False,False,False
0x8090416b7d047d41:0x94504eb9cfdf6d99,Manteca,California,Handyman or Other,False,False,False,False,False
0x808dfcb47ac4b755:0x60d59bc97e8d8fe0,Marina,California,Handyman or Other,False,False,False,False,False
0x808dfce9a816eb41:0xb9df7c4cc4711309,Marina,California,Cleaning Services,False,False,False,True,False
0x80c2cec31fc06a07:0x1743352b38fba6ae,Maywood,California,Cleaning Services,False,False,False,False,False
0x80dc9dedaac2774d:0x75e4e3f56c0aa73e,Menifee,California,HVAC & Air Quality,False,False,False,False,False
